prognosis,Column Name,value
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
Dengue,loss_of_appetite,1
Dengue,loss_of_appetite,1
Dengue,loss_of_appetite,1
Dengue,loss_of_appetite,1
Dengue,loss_of_appetite,1
Dengue,loss_of_appetite,1
Dengue,loss_of_appetite,1
Dengue,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
Dengue,loss_of_appetite,1
Dengue,loss_of_appetite,1
Dengue,loss_of_appetite,1
Dengue,loss_of_appetite,1
Dengue,loss_of_appetite,1
Dengue,loss_of_appetite,1
Dengue,loss_of_appetite,1
Dengue,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
Chronic cholestasis,loss_of_appetite,1
Peptic ulcer diseae,loss_of_appetite,1
Chicken pox,loss_of_appetite,1
Dengue,loss_of_appetite,1
hepatitis A,loss_of_appetite,1
Hepatitis B,loss_of_appetite,1
Hepatitis C,loss_of_appetite,1
Hepatitis D,loss_of_appetite,1
Hepatitis E,loss_of_appetite,1
Tuberculosis,loss_of_appetite,1
